Description,Category,Sub_Category
IMPS 301017 2C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548824/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548534/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548535/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN217303224283/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 301017 3C,Transfers_Internal_Movement,External_Transfer
IMPS 301017 4C,Transfers_Internal_Movement,External_Transfer
IMPS 3010171C,Transfers_Internal_Movement,External_Transfer
IMPS 311017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 311017 3C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN317304414267/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 311017 4C,Transfers_Internal_Movement,External_Transfer
IMPS 3110171C,Transfers_Internal_Movement,External_Transfer
IMPS 011117 2C,Transfers_Internal_Movement,External_Transfer
IMPS 011117 3C,Transfers_Internal_Movement,External_Transfer
IMPS 011117 4C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN517305441998/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 0111171C,Transfers_Internal_Movement,External_Transfer
IMPS 021117 2C,Transfers_Internal_Movement,External_Transfer
IMPS 021117 3C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN617306725364/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 021117 4C,Transfers_Internal_Movement,External_Transfer
IMPS 0211171C,Transfers_Internal_Movement,External_Transfer
IMPS 031117 2C,Transfers_Internal_Movement,External_Transfer
IMPS 031117 3C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN717307783297/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 031117 4C,Transfers_Internal_Movement,External_Transfer
IMPS 0311171C,Transfers_Internal_Movement,External_Transfer
IMPS 041117 2C,Transfers_Internal_Movement,External_Transfer
IMPS 041117 3C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN817308258175/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXIC173082671858/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 041174C,Transfers_Internal_Movement,External_Transfer
IMPS 0411171C,Transfers_Internal_Movement,External_Transfer
IMPS 051117 1C,Transfers_Internal_Movement,External_Transfer
IMPS 061117 2C,Transfers_Internal_Movement,External_Transfer
IMPS 061117 3C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504549163/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548971/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN917310188159/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN917310168924/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 061117 4C,Transfers_Internal_Movement,External_Transfer
IMPS 0611171C,Transfers_Internal_Movement,External_Transfer
IMPS 071117 2C,Transfers_Internal_Movement,External_Transfer
IMPS 071117 3C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN117311145937/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 071117 4C,Transfers_Internal_Movement,External_Transfer
IMPS 0711171C,Transfers_Internal_Movement,External_Transfer
IMPS 081117 2C,Transfers_Internal_Movement,External_Transfer
IMPS 081117 3C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN217312134206/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 081117 4C,Transfers_Internal_Movement,External_Transfer
IMPS 0811171C,Transfers_Internal_Movement,External_Transfer
IMPS 091117 2C,Transfers_Internal_Movement,External_Transfer
IMPS 091117 3C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN317313006170/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN317313006066/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 091117 4C,Transfers_Internal_Movement,External_Transfer
IMPS 0911171C,Transfers_Internal_Movement,External_Transfer
IMPS 101117 2C,Transfers_Internal_Movement,External_Transfer
IMPS 101117 3C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN317314926436/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN317314926793/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS-731419098932,Transfers_Internal_Movement,External_Transfer
IMPS-731419098971,Transfers_Internal_Movement,External_Transfer
IMPS-731419098998,Transfers_Internal_Movement,External_Transfer
IMPS-731419099042,Transfers_Internal_Movement,External_Transfer
IMPS-731419099084,Transfers_Internal_Movement,External_Transfer
IMPS-731419099113,Transfers_Internal_Movement,External_Transfer
IMPS-731419099146,Transfers_Internal_Movement,External_Transfer
IMPS-731419099183,Transfers_Internal_Movement,External_Transfer
IMPS-731419099220,Transfers_Internal_Movement,External_Transfer
IMPS-731419099247,Transfers_Internal_Movement,External_Transfer
IMPS-731420099579,Transfers_Internal_Movement,External_Transfer
IMPS-731420099707,Transfers_Internal_Movement,External_Transfer
IMPS-731420099751,Transfers_Internal_Movement,External_Transfer
IMPS-731420099782,Transfers_Internal_Movement,External_Transfer
IMPS-731420099810,Transfers_Internal_Movement,External_Transfer
IMPS-731420099834,Transfers_Internal_Movement,External_Transfer
IMPS-731420099865,Transfers_Internal_Movement,External_Transfer
IMPS-731420099900,Transfers_Internal_Movement,External_Transfer
IMPS-731420099932,Transfers_Internal_Movement,External_Transfer
IMPS 101117 4C,Transfers_Internal_Movement,External_Transfer
IMPS-731420099959,Transfers_Internal_Movement,External_Transfer
IMPS-731420100346,Transfers_Internal_Movement,External_Transfer
IMPS-731420100377,Transfers_Internal_Movement,External_Transfer
IMPS-731420100409,Transfers_Internal_Movement,External_Transfer
IMPS-731420100464,Transfers_Internal_Movement,External_Transfer
IMPS-731420100487,Transfers_Internal_Movement,External_Transfer
IMPS-731420100520,Transfers_Internal_Movement,External_Transfer
IMPS-731420100568,Transfers_Internal_Movement,External_Transfer
IMPS-731420100595,Transfers_Internal_Movement,External_Transfer
IMPS-731420100626,Transfers_Internal_Movement,External_Transfer
IMPS-731420100662,Transfers_Internal_Movement,External_Transfer
IMPS-731420101173,Transfers_Internal_Movement,External_Transfer
IMPS-731420101207,Transfers_Internal_Movement,External_Transfer
IMPS-731420101242,Transfers_Internal_Movement,External_Transfer
IMPS-731420101278,Transfers_Internal_Movement,External_Transfer
IMPS-731420101304,Transfers_Internal_Movement,External_Transfer
IMPS-731420101335,Transfers_Internal_Movement,External_Transfer
IMPS-731420101364,Transfers_Internal_Movement,External_Transfer
IMPS-731420101413,Transfers_Internal_Movement,External_Transfer
IMPS-731420101450,Transfers_Internal_Movement,External_Transfer
IMPS-731420101492,Transfers_Internal_Movement,External_Transfer
IMPS-731420102031,Transfers_Internal_Movement,External_Transfer
IMPS-731420102058,Transfers_Internal_Movement,External_Transfer
IMPS-731420102093,Transfers_Internal_Movement,External_Transfer
IMPS-731420102135,Transfers_Internal_Movement,External_Transfer
IMPS-731420102192,Transfers_Internal_Movement,External_Transfer
IMPS-731420102228,Transfers_Internal_Movement,External_Transfer
IMPS-731420102264,Transfers_Internal_Movement,External_Transfer
IMPS-731420102303,Transfers_Internal_Movement,External_Transfer
IMPS-731420102329,Transfers_Internal_Movement,External_Transfer
IMPS-731420102368,Transfers_Internal_Movement,External_Transfer
IMPS-731420102906,Transfers_Internal_Movement,External_Transfer
IMPS-731420102921,Transfers_Internal_Movement,External_Transfer
IMPS-731420102955,Transfers_Internal_Movement,External_Transfer
IMPS-731420102996,Transfers_Internal_Movement,External_Transfer
IMPS-731420103022,Transfers_Internal_Movement,External_Transfer
IMPS-731420103043,Transfers_Internal_Movement,External_Transfer
IMPS-731420103072,Transfers_Internal_Movement,External_Transfer
IMPS-731420103108,Transfers_Internal_Movement,External_Transfer
IMPS-731420103142,Transfers_Internal_Movement,External_Transfer
IMPS-731420103186,Transfers_Internal_Movement,External_Transfer
IMPS-731420103501,Transfers_Internal_Movement,External_Transfer
IMPS-731420103535,Transfers_Internal_Movement,External_Transfer
IMPS-731420103553,Transfers_Internal_Movement,External_Transfer
IMPS-731420103584,Transfers_Internal_Movement,External_Transfer
IMPS-731420103612,Transfers_Internal_Movement,External_Transfer
IMPS-731420103644,Transfers_Internal_Movement,External_Transfer
IMPS-731420103686,Transfers_Internal_Movement,External_Transfer
IMPS-731420103723,Transfers_Internal_Movement,External_Transfer
IMPS-731420103763,Transfers_Internal_Movement,External_Transfer
IMPS-731420103783,Transfers_Internal_Movement,External_Transfer
IMPS-731420105804,Transfers_Internal_Movement,External_Transfer
IMPS-731420105835,Transfers_Internal_Movement,External_Transfer
IMPS-731420105862,Transfers_Internal_Movement,External_Transfer
IMPS-731420105896,Transfers_Internal_Movement,External_Transfer
IMPS-731420105916,Transfers_Internal_Movement,External_Transfer
IMPS-731420105936,Transfers_Internal_Movement,External_Transfer
IMPS 1011171C,Transfers_Internal_Movement,External_Transfer
IMPS 111117 1C,Transfers_Internal_Movement,External_Transfer
IMPS 121117 1C,Transfers_Internal_Movement,External_Transfer
IMPS 131117 2C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548536/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548537/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS 131117 3C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN517317120206/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN517317120365/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 131117 4C,Transfers_Internal_Movement,External_Transfer
IMPS 1311171C,Transfers_Internal_Movement,External_Transfer
IMPS 141117 2C,Transfers_Internal_Movement,External_Transfer
IMPS 141117 3C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN517318949475/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548538/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548648/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS 141117 4C,Transfers_Internal_Movement,External_Transfer
IMPS 1411171C,Transfers_Internal_Movement,External_Transfer
IMPS 151117 2C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504549146/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS 151117 3C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548539/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN617319686847/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 151117 4C,Transfers_Internal_Movement,External_Transfer
IMPS 1511171C,Transfers_Internal_Movement,External_Transfer
IMPS 161117 2C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504549179/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504549145/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS-732018637038,Transfers_Internal_Movement,External_Transfer
IMPS-732018637085,Transfers_Internal_Movement,External_Transfer
IMPS-732018637113,Transfers_Internal_Movement,External_Transfer
IMPS-732018637138,Transfers_Internal_Movement,External_Transfer
IMPS-732018637170,Transfers_Internal_Movement,External_Transfer
IMPS-732018637200,Transfers_Internal_Movement,External_Transfer
IMPS-732018637228,Transfers_Internal_Movement,External_Transfer
IMPS-732018637250,Transfers_Internal_Movement,External_Transfer
IMPS-732018637279,Transfers_Internal_Movement,External_Transfer
IMPS-732018637305,Transfers_Internal_Movement,External_Transfer
IMPS-732018638207,Transfers_Internal_Movement,External_Transfer
IMPS-732018638240,Transfers_Internal_Movement,External_Transfer
IMPS-732018638273,Transfers_Internal_Movement,External_Transfer
IMPS-732018638304,Transfers_Internal_Movement,External_Transfer
IMPS-732018638339,Transfers_Internal_Movement,External_Transfer
IMPS-732018638373,Transfers_Internal_Movement,External_Transfer
IMPS-732018638411,Transfers_Internal_Movement,External_Transfer
IMPS-732018638436,Transfers_Internal_Movement,External_Transfer
IMPS-732018638463,Transfers_Internal_Movement,External_Transfer
IMPS-732018638491,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN717320473695/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548643/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS 161117 3C,Transfers_Internal_Movement,External_Transfer
IMPS 161117 4C,Transfers_Internal_Movement,External_Transfer
IMPS 1611171C,Transfers_Internal_Movement,External_Transfer
IMPS 171117 2C,Transfers_Internal_Movement,External_Transfer
IMPS 171117 3C,Transfers_Internal_Movement,External_Transfer
IMPS 171117 4C,Transfers_Internal_Movement,External_Transfer
IMPS 1711171C,Transfers_Internal_Movement,External_Transfer
IMPS 181117 2C,Transfers_Internal_Movement,External_Transfer
IMPS 181117 3C,Transfers_Internal_Movement,External_Transfer
NEFT/AXIC173226628424/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN917322001340/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN917322003484/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 181117 4C,Transfers_Internal_Movement,External_Transfer
IMPS 1811171C,Transfers_Internal_Movement,External_Transfer
IMPS 191117 1C,Transfers_Internal_Movement,External_Transfer
IMPS 201117 2C,Transfers_Internal_Movement,External_Transfer
IMPS 201117 3C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN917324656587/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 201117 4C,Transfers_Internal_Movement,External_Transfer
IMPS 2011171C,Transfers_Internal_Movement,External_Transfer
IMPS 211117 2C,Transfers_Internal_Movement,External_Transfer
IMPS 211117 3C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN117325332135/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXIC173257197449/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548790/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS 211117 4C,Transfers_Internal_Movement,External_Transfer
IMPS 2111171C,Transfers_Internal_Movement,External_Transfer
IMPS 221117 2C,Transfers_Internal_Movement,External_Transfer
IMPS 221117 3C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548540/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548784/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN217326065685/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 221117 4C,Transfers_Internal_Movement,External_Transfer
IMPS 2211171C,Transfers_Internal_Movement,External_Transfer
IMPS 231117 2C,Transfers_Internal_Movement,External_Transfer
IMPS 231117 3C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN217327758565/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 231117 4C,Transfers_Internal_Movement,External_Transfer
IMPS 2311171C,Transfers_Internal_Movement,External_Transfer
IMPS 241117 2C,Transfers_Internal_Movement,External_Transfer
IMPS 241117 3C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN317328467911/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 241117 4C,Transfers_Internal_Movement,External_Transfer
IMPS-732914749874,Transfers_Internal_Movement,External_Transfer
IMPS-732914749898,Transfers_Internal_Movement,External_Transfer
IMPS-732914749933,Transfers_Internal_Movement,External_Transfer
IMPS-732914749960,Transfers_Internal_Movement,External_Transfer
IMPS-732914749984,Transfers_Internal_Movement,External_Transfer
IMPS-732914750020,Transfers_Internal_Movement,External_Transfer
IMPS-732914750050,Transfers_Internal_Movement,External_Transfer
IMPS-732914750071,Transfers_Internal_Movement,External_Transfer
IMPS-732914750108,Transfers_Internal_Movement,External_Transfer
IMPS-732914750139,Transfers_Internal_Movement,External_Transfer
IMPS-732914750591,Transfers_Internal_Movement,External_Transfer
IMPS-732914750617,Transfers_Internal_Movement,External_Transfer
IMPS-732914750626,Transfers_Internal_Movement,External_Transfer
IMPS-732914750657,Transfers_Internal_Movement,External_Transfer
IMPS-732914750683,Transfers_Internal_Movement,External_Transfer
IMPS-732914750696,Transfers_Internal_Movement,External_Transfer
IMPS-732914750717,Transfers_Internal_Movement,External_Transfer
IMPS-732914750731,Transfers_Internal_Movement,External_Transfer
IMPS-732914750747,Transfers_Internal_Movement,External_Transfer
IMPS-732914750777,Transfers_Internal_Movement,External_Transfer
IMPS-732914751121,Transfers_Internal_Movement,External_Transfer
IMPS-732914751146,Transfers_Internal_Movement,External_Transfer
IMPS-732914751171,Transfers_Internal_Movement,External_Transfer
IMPS-732914751190,Transfers_Internal_Movement,External_Transfer
IMPS-732914751213,Transfers_Internal_Movement,External_Transfer
IMPS-732914751237,Transfers_Internal_Movement,External_Transfer
IMPS-732914751259,Transfers_Internal_Movement,External_Transfer
IMPS-732914751274,Transfers_Internal_Movement,External_Transfer
IMPS-732914751291,Transfers_Internal_Movement,External_Transfer
IMPS-732914751306,Transfers_Internal_Movement,External_Transfer
IMPS-732914751751,Transfers_Internal_Movement,External_Transfer
IMPS-732914751767,Transfers_Internal_Movement,External_Transfer
IMPS-732914751782,Transfers_Internal_Movement,External_Transfer
IMPS-732914751803,Transfers_Internal_Movement,External_Transfer
IMPS-732914751827,Transfers_Internal_Movement,External_Transfer
IMPS-732914751850,Transfers_Internal_Movement,External_Transfer
IMPS-732914751872,Transfers_Internal_Movement,External_Transfer
IMPS-732914751894,Transfers_Internal_Movement,External_Transfer
IMPS-732914751913,Transfers_Internal_Movement,External_Transfer
IMPS-732914751928,Transfers_Internal_Movement,External_Transfer
IMPS-732914753122,Transfers_Internal_Movement,External_Transfer
